scenario_id,road_environment,road_type,pothole_depth,water_depth,ntu,weather,lighting,vehicle_speed,severity
SC2221,Rural,Gravel,6,1,353,Thunderstorm,Dusk,9.89,Moderate
SC2222,Rural,Gravel,14,3,105,Foggy,Daylight,8.69,Moderate
SC2223,Rural,Dirt,13,13,154,Drizzle,Night_Streetlights,7.13,Severe
SC2224,Urban,Mud,8,5,311,Thunderstorm,Daylight,7.56,Moderate
SC2225,Urban,Mud,15,4,369,Thunderstorm,Dusk,8.1,Severe
SC2226,Rural,Asphalt,6,6,37,Clear,Dusk,4.39,Moderate
SC2227,Urban,Concrete,11,8,315,Thunderstorm,Dusk,7.87,Severe
SC2228,Rural,Asphalt,9,1,91,Mist,Daylight,2.95,Low
SC2229,Rural,Mud,8,8,112,Foggy,Night_Streetlights,8.06,Moderate
SC2230,Urban,Concrete,11,7,155,Foggy,Dawn,3.35,Moderate
SC2231,Urban,Gravel,6,5,9,Clear,Night_Streetlights,11.56,Low
SC2232,Rural,Mud,17,3,368,Thunderstorm,Dusk,11.61,Moderate
SC2233,Urban,Dirt,11,0,3,Clear,Daylight,7.86,Low
SC2234,Rural,Gravel,9,9,67,Clear,Night_Dark,11.24,Moderate
SC2235,Rural,Concrete,20,8,152,Drizzle,Night_Streetlights,10.23,Severe
SC2236,Urban,Mud,5,4,167,Mist,Night_Streetlights,4.14,Moderate
SC2237,Rural,Gravel,7,4,68,Cloudy,Dawn,10.09,Low
SC2238,Rural,Mud,14,3,29,Clear,Night_Dark,5.97,Low
SC2239,Rural,Dirt,9,6,299,Thunderstorm,Dawn,3.71,Moderate
SC2240,Urban,Concrete,9,1,161,Foggy,Night_Dark,6.51,Low
SC2241,Rural,Gravel,7,4,129,Rainy,Dawn,8.95,Moderate
SC2242,Urban,Gravel,18,1,193,Foggy,Night_Dark,8.3,Moderate
SC2243,Urban,Gravel,18,13,310,Rainy,Night_Streetlights,2.46,Extreme
SC2244,Urban,Asphalt,18,0,200,Mist,Daylight,2.42,Moderate
SC2245,Urban,Concrete,16,12,201,Foggy,Daylight,10.85,Extreme
SC2246,Urban,Asphalt,19,2,202,Rainy,Daylight,11.4,Moderate
SC2247,Urban,Concrete,13,5,141,Cloudy,Daylight,2.52,Moderate
SC2248,Urban,Dirt,8,7,280,Rainy,Night_Dark,10.47,Moderate
SC2249,Urban,Dirt,13,4,110,Foggy,Daylight,3.16,Moderate
SC2250,Urban,Gravel,19,6,337,Thunderstorm,Night_Dark,4.98,Severe
SC2251,Urban,Dirt,11,3,285,Rainy,Dawn,5.74,Moderate
SC2252,Urban,Asphalt,19,0,77,Clear,Dusk,10.22,Low
SC2253,Rural,Mud,7,4,173,Foggy,Night_Dark,7.74,Moderate
SC2254,Rural,Asphalt,10,6,187,Drizzle,Night_Dark,9.67,Moderate
SC2255,Rural,Mud,19,2,477,Thunderstorm,Dusk,7.22,Severe
SC2256,Rural,Concrete,12,2,184,Foggy,Night_Streetlights,7.65,Moderate
SC2257,Urban,Gravel,14,9,408,Thunderstorm,Night_Dark,9.92,Extreme
SC2258,Urban,Concrete,10,3,125,Cloudy,Dawn,9.81,Moderate
SC2259,Rural,Dirt,6,3,105,Foggy,Night_Dark,11.9,Low
SC2260,Urban,Dirt,19,13,127,Rainy,Dawn,8.42,Extreme
SC2261,Urban,Concrete,12,8,136,Drizzle,Night_Dark,5.26,Moderate
SC2262,Rural,Mud,9,8,176,Mist,Daylight,2.17,Moderate
SC2263,Urban,Gravel,8,2,191,Drizzle,Night_Streetlights,5.41,Moderate
SC2264,Urban,Mud,16,4,231,Rainy,Night_Dark,8.61,Moderate
SC2265,Rural,Asphalt,16,13,118,Foggy,Night_Streetlights,11.23,Severe
SC2266,Urban,Concrete,18,3,137,Foggy,Night_Streetlights,9.66,Moderate
SC2267,Rural,Mud,8,4,149,Foggy,Dusk,9.77,Moderate
SC2268,Urban,Dirt,14,13,180,Cloudy,Night_Dark,4.72,Extreme
SC2269,Urban,Asphalt,20,7,250,Thunderstorm,Daylight,2.07,Severe
SC2270,Rural,Mud,17,2,114,Foggy,Night_Streetlights,3.17,Moderate
SC2271,Urban,Dirt,11,9,42,Clear,Dawn,10.24,Moderate
SC2272,Urban,Asphalt,6,4,82,Clear,Night_Streetlights,4.79,Low
SC2273,Urban,Gravel,6,3,354,Thunderstorm,Dusk,9.74,Moderate
SC2274,Urban,Mud,19,13,410,Thunderstorm,Night_Dark,3.44,Extreme
SC2275,Urban,Gravel,13,0,194,Mist,Dusk,6.95,Low
SC2276,Rural,Dirt,6,5,234,Rainy,Daylight,10.85,Moderate
SC2277,Rural,Dirt,9,5,82,Mist,Daylight,7.55,Moderate
SC2278,Rural,Asphalt,17,1,100,Mist,Night_Streetlights,7.65,Low
SC2279,Urban,Mud,5,3,489,Thunderstorm,Dusk,7.24,Moderate
SC2280,Rural,Mud,11,3,58,Clear,Daylight,4.32,Low
SC2281,Rural,Concrete,11,5,182,Drizzle,Daylight,3.09,Moderate
SC2282,Urban,Mud,11,2,293,Rainy,Dawn,3.02,Moderate
SC2283,Urban,Mud,8,3,96,Clear,Night_Streetlights,6.22,Low
SC2284,Rural,Mud,20,17,138,Cloudy,Night_Streetlights,5.76,Extreme
SC2285,Urban,Concrete,14,4,187,Rainy,Dawn,7.93,Moderate
SC2286,Rural,Concrete,17,9,65,Clear,Daylight,2.43,Moderate
SC2287,Rural,Asphalt,6,1,195,Drizzle,Dusk,4.05,Low
SC2288,Urban,Gravel,8,2,238,Rainy,Night_Streetlights,9.41,Moderate
SC2289,Urban,Dirt,5,1,73,Cloudy,Dawn,10.78,Low
SC2290,Urban,Mud,13,8,53,Clear,Daylight,3.72,Moderate
SC2291,Rural,Mud,19,7,177,Mist,Night_Streetlights,6.26,Severe
SC2292,Urban,Concrete,10,8,87,Clear,Night_Dark,11.96,Moderate
SC2293,Urban,Dirt,19,0,206,Drizzle,Daylight,9.86,Moderate
SC2294,Rural,Mud,19,15,299,Rainy,Dawn,2.61,Extreme
SC2295,Urban,Dirt,9,0,213,Rainy,Night_Dark,9.65,Low
SC2296,Urban,Dirt,10,3,80,Clear,Daylight,5.49,Low
SC2297,Urban,Concrete,5,2,258,Rainy,Dusk,11.89,Moderate
SC2298,Rural,Asphalt,9,1,253,Rainy,Night_Dark,8.51,Moderate
SC2299,Urban,Concrete,15,12,216,Foggy,Daylight,9.55,Extreme
SC2300,Rural,Asphalt,14,12,54,Cloudy,Night_Streetlights,11.53,Severe
SC2301,Urban,Concrete,6,4,427,Thunderstorm,Dusk,9.3,Moderate
SC2302,Rural,Mud,13,8,117,Mist,Night_Dark,8.48,Moderate
SC2303,Rural,Gravel,7,1,322,Thunderstorm,Night_Dark,5.47,Moderate
SC2304,Rural,Mud,19,2,341,Thunderstorm,Dawn,11.24,Moderate
SC2305,Rural,Concrete,20,6,258,Rainy,Night_Streetlights,9.69,Severe
SC2306,Urban,Concrete,13,6,119,Foggy,Night_Streetlights,11.64,Moderate
SC2307,Rural,Asphalt,20,12,258,Rainy,Night_Dark,3.5,Extreme
SC2308,Rural,Mud,9,2,181,Foggy,Night_Streetlights,7.16,Moderate
SC2309,Rural,Concrete,15,0,131,Mist,Dawn,8.44,Low
SC2310,Rural,Concrete,5,5,46,Clear,Dusk,9.56,Low
SC2311,Rural,Dirt,15,14,152,Mist,Night_Dark,2.38,Extreme
SC2312,Urban,Asphalt,10,5,175,Drizzle,Night_Dark,4.68,Moderate
SC2313,Rural,Concrete,17,6,155,Rainy,Night_Dark,5.53,Moderate
SC2314,Rural,Mud,9,8,118,Cloudy,Daylight,9.9,Moderate
SC2315,Urban,Concrete,8,5,203,Foggy,Night_Dark,3.64,Moderate
SC2316,Rural,Asphalt,15,15,95,Cloudy,Night_Dark,11.14,Extreme
SC2317,Rural,Gravel,10,6,106,Cloudy,Night_Dark,10.68,Moderate
SC2318,Rural,Concrete,16,3,157,Foggy,Night_Dark,10.6,Moderate
SC2319,Urban,Mud,16,11,106,Foggy,Night_Streetlights,11.52,Severe
SC2320,Rural,Dirt,15,0,276,Rainy,Night_Dark,5.2,Moderate
SC2321,Rural,Dirt,12,0,299,Thunderstorm,Dusk,5.07,Moderate
SC2322,Urban,Mud,7,1,196,Mist,Night_Dark,6.81,Low
SC2323,Urban,Dirt,15,7,34,Clear,Daylight,9.93,Moderate
SC2324,Rural,Asphalt,14,1,133,Cloudy,Night_Streetlights,4.94,Low
SC2325,Rural,Asphalt,11,1,305,Thunderstorm,Dusk,9.29,Moderate
SC2326,Urban,Gravel,20,16,274,Thunderstorm,Night_Streetlights,4.38,Extreme
SC2327,Rural,Dirt,6,0,495,Thunderstorm,Dusk,8.21,Moderate
SC2328,Urban,Concrete,6,6,170,Drizzle,Dawn,3.77,Moderate
SC2329,Urban,Dirt,20,17,87,Mist,Night_Dark,8.05,Extreme
SC2330,Rural,Concrete,16,4,30,Clear,Dusk,10.45,Moderate
SC2331,Rural,Mud,9,5,262,Rainy,Daylight,10.09,Moderate
SC2332,Rural,Dirt,18,14,68,Clear,Dusk,6.42,Severe
SC2333,Urban,Gravel,15,10,121,Cloudy,Night_Streetlights,7.41,Severe
SC2334,Rural,Gravel,14,2,208,Drizzle,Dusk,3.29,Moderate
SC2335,Urban,Mud,15,0,17,Clear,Night_Streetlights,11.33,Low
SC2336,Urban,Asphalt,14,5,81,Clear,Daylight,4.3,Moderate
SC2337,Urban,Concrete,8,5,131,Cloudy,Daylight,2.69,Moderate
SC2338,Rural,Asphalt,6,4,132,Drizzle,Night_Streetlights,8.33,Moderate
SC2339,Urban,Dirt,14,4,116,Mist,Dawn,10.51,Moderate
SC2340,Rural,Mud,20,4,247,Rainy,Night_Dark,11.63,Moderate
SC2341,Rural,Concrete,14,10,225,Rainy,Night_Streetlights,3.5,Severe
SC2342,Urban,Asphalt,10,5,153,Drizzle,Night_Dark,4.09,Moderate
SC2343,Urban,Asphalt,8,2,298,Thunderstorm,Daylight,10.36,Moderate
SC2344,Urban,Concrete,5,5,178,Foggy,Daylight,8.24,Moderate
SC2345,Rural,Asphalt,7,3,133,Mist,Dawn,4.62,Low
SC2346,Urban,Concrete,19,11,83,Mist,Night_Dark,7.33,Severe
SC2347,Rural,Dirt,19,5,146,Foggy,Dawn,11.0,Moderate
SC2348,Rural,Dirt,16,8,203,Drizzle,Dusk,3.36,Severe
SC2349,Urban,Concrete,7,7,177,Drizzle,Daylight,11.0,Moderate
SC2350,Urban,Mud,17,1,150,Mist,Dawn,10.69,Moderate
SC2351,Urban,Dirt,10,1,138,Mist,Night_Streetlights,8.87,Low
SC2352,Rural,Concrete,10,0,333,Thunderstorm,Daylight,3.82,Moderate
SC2353,Urban,Concrete,10,1,173,Mist,Night_Streetlights,6.27,Low
SC2354,Urban,Gravel,12,8,150,Mist,Dusk,3.44,Moderate
SC2355,Rural,Concrete,12,12,153,Mist,Dusk,10.56,Severe
SC2356,Urban,Mud,14,4,186,Drizzle,Night_Dark,3.22,Moderate
SC2357,Rural,Dirt,17,9,113,Cloudy,Daylight,11.42,Severe
SC2358,Rural,Mud,20,19,109,Drizzle,Dusk,3.8,Extreme
SC2359,Rural,Dirt,10,7,8,Clear,Daylight,3.62,Moderate
SC2360,Urban,Gravel,19,16,196,Mist,Night_Dark,6.98,Extreme
SC2361,Urban,Asphalt,9,9,262,Rainy,Dusk,11.46,Severe
SC2362,Urban,Mud,5,5,75,Cloudy,Daylight,3.35,Moderate
SC2363,Rural,Gravel,11,2,84,Mist,Dawn,10.83,Low
SC2364,Rural,Gravel,19,11,153,Foggy,Night_Streetlights,8.93,Severe
SC2365,Rural,Gravel,17,1,60,Cloudy,Daylight,4.02,Low
SC2366,Rural,Gravel,7,5,78,Cloudy,Night_Streetlights,6.6,Moderate
SC2367,Urban,Gravel,7,0,88,Cloudy,Night_Dark,8.43,Low
SC2368,Rural,Concrete,7,4,105,Mist,Dawn,6.78,Moderate
SC2369,Urban,Mud,11,0,73,Clear,Night_Dark,6.16,Low
SC2370,Urban,Dirt,20,2,79,Cloudy,Night_Dark,3.45,Moderate
SC2371,Urban,Asphalt,8,3,100,Mist,Daylight,3.18,Low
SC2372,Rural,Dirt,6,0,275,Rainy,Daylight,9.71,Low
SC2373,Urban,Asphalt,17,3,16,Clear,Night_Streetlights,11.13,Moderate
SC2374,Urban,Asphalt,19,4,187,Foggy,Dawn,8.62,Moderate
SC2375,Rural,Mud,11,0,125,Cloudy,Daylight,7.72,Low
SC2376,Rural,Dirt,5,5,125,Drizzle,Daylight,6.55,Moderate
SC2377,Urban,Gravel,10,1,73,Cloudy,Dusk,4.84,Low
SC2378,Rural,Mud,9,5,190,Mist,Night_Dark,2.09,Moderate
SC2379,Urban,Gravel,14,6,82,Cloudy,Night_Dark,2.17,Moderate
SC2380,Urban,Mud,16,12,187,Mist,Dusk,9.91,Severe
SC2381,Urban,Asphalt,16,4,179,Mist,Night_Dark,8.95,Moderate
SC2382,Urban,Dirt,12,7,280,Thunderstorm,Dawn,3.42,Severe
SC2383,Rural,Concrete,15,11,179,Drizzle,Night_Dark,5.07,Severe
SC2384,Urban,Concrete,13,1,477,Thunderstorm,Dawn,9.43,Moderate
SC2385,Urban,Concrete,6,3,81,Cloudy,Night_Streetlights,5.62,Low
SC2386,Rural,Concrete,20,8,65,Cloudy,Night_Dark,3.66,Moderate
SC2387,Urban,Mud,18,13,271,Rainy,Dawn,2.22,Extreme
SC2388,Urban,Concrete,8,5,131,Cloudy,Dusk,4.61,Moderate
SC2389,Urban,Concrete,6,1,65,Cloudy,Dusk,3.25,Low
SC2390,Rural,Mud,19,11,228,Rainy,Night_Streetlights,10.93,Extreme
SC2391,Urban,Gravel,16,11,152,Drizzle,Night_Streetlights,6.25,Severe
SC2392,Urban,Concrete,8,2,144,Drizzle,Night_Streetlights,6.62,Low
SC2393,Urban,Asphalt,6,6,15,Clear,Night_Dark,9.97,Moderate
SC2394,Urban,Mud,5,5,52,Clear,Daylight,7.54,Low
SC2395,Rural,Asphalt,7,7,161,Rainy,Dusk,6.24,Moderate
SC2396,Urban,Asphalt,16,14,127,Foggy,Dawn,3.48,Extreme
SC2397,Urban,Asphalt,19,2,130,Drizzle,Dawn,7.08,Moderate
SC2398,Rural,Dirt,6,3,91,Clear,Daylight,4.29,Low
SC2399,Urban,Asphalt,16,16,494,Thunderstorm,Dusk,4.76,Extreme
SC2400,Urban,Gravel,10,1,430,Thunderstorm,Night_Streetlights,3.97,Moderate
SC2401,Rural,Asphalt,16,14,159,Cloudy,Dusk,9.03,Extreme
SC2402,Rural,Mud,11,1,263,Rainy,Dawn,2.05,Moderate
SC2403,Urban,Concrete,10,7,165,Foggy,Night_Streetlights,10.38,Moderate
SC2404,Rural,Dirt,7,5,399,Thunderstorm,Daylight,2.64,Moderate
SC2405,Urban,Concrete,5,0,87,Mist,Night_Streetlights,11.8,Low
SC2406,Rural,Dirt,14,5,280,Rainy,Dawn,7.89,Moderate
SC2407,Urban,Asphalt,20,14,15,Clear,Night_Streetlights,11.14,Severe
SC2408,Urban,Asphalt,12,8,178,Mist,Dusk,11.41,Moderate
SC2409,Rural,Asphalt,15,7,116,Foggy,Dawn,5.17,Moderate
SC2410,Urban,Concrete,6,6,156,Drizzle,Night_Dark,8.47,Moderate
SC2411,Rural,Mud,20,20,177,Rainy,Night_Dark,8.48,Extreme
SC2412,Rural,Concrete,8,6,197,Foggy,Night_Streetlights,8.03,Moderate
SC2413,Urban,Gravel,8,2,175,Rainy,Night_Streetlights,6.85,Moderate
SC2414,Rural,Asphalt,13,3,179,Rainy,Night_Dark,10.31,Moderate
SC2415,Rural,Gravel,14,9,79,Cloudy,Daylight,11.96,Moderate
SC2416,Urban,Dirt,10,6,84,Clear,Dusk,3.4,Moderate
SC2417,Rural,Concrete,19,17,21,Clear,Night_Dark,3.06,Extreme
SC2418,Urban,Dirt,5,5,455,Thunderstorm,Daylight,8.6,Severe
SC2419,Urban,Gravel,7,3,344,Thunderstorm,Night_Dark,8.84,Moderate
SC2420,Rural,Mud,7,7,55,Cloudy,Dawn,9.31,Moderate
SC2421,Rural,Mud,5,0,149,Mist,Night_Dark,11.28,Low
SC2422,Rural,Gravel,10,1,215,Foggy,Daylight,11.47,Moderate
SC2423,Urban,Gravel,16,14,102,Foggy,Night_Streetlights,7.39,Extreme
SC2424,Urban,Asphalt,6,3,201,Drizzle,Night_Dark,5.2,Moderate
SC2425,Urban,Asphalt,17,2,326,Thunderstorm,Daylight,7.96,Moderate
SC2426,Urban,Asphalt,20,18,119,Cloudy,Night_Dark,9.91,Extreme
SC2427,Rural,Mud,9,7,200,Foggy,Night_Dark,7.79,Moderate
SC2428,Urban,Dirt,16,7,110,Drizzle,Dawn,4.59,Moderate
SC2429,Rural,Asphalt,18,1,63,Clear,Dusk,11.0,Low
SC2430,Urban,Concrete,12,5,305,Rainy,Dusk,5.77,Moderate
SC2431,Rural,Asphalt,10,4,111,Foggy,Night_Streetlights,10.85,Moderate
SC2432,Rural,Dirt,17,12,389,Thunderstorm,Night_Dark,4.49,Extreme
SC2433,Rural,Gravel,19,16,39,Clear,Dusk,3.52,Extreme
SC2434,Urban,Dirt,15,3,148,Cloudy,Night_Dark,3.42,Moderate
SC2435,Urban,Gravel,13,8,389,Thunderstorm,Night_Streetlights,3.25,Severe
SC2436,Urban,Mud,17,17,208,Drizzle,Night_Dark,4.28,Extreme
SC2437,Rural,Asphalt,17,15,88,Cloudy,Dusk,11.91,Extreme
SC2438,Rural,Mud,7,6,105,Foggy,Night_Dark,8.23,Moderate
SC2439,Urban,Asphalt,11,1,143,Drizzle,Dawn,5.58,Low
SC2440,Urban,Mud,18,3,309,Thunderstorm,Daylight,4.13,Moderate
SC2441,Urban,Dirt,12,0,145,Drizzle,Daylight,5.21,Low
SC2442,Urban,Mud,5,1,212,Rainy,Dusk,11.06,Low
SC2443,Rural,Gravel,13,1,277,Rainy,Daylight,2.97,Moderate
SC2444,Urban,Gravel,14,4,257,Thunderstorm,Daylight,9.88,Moderate
SC2445,Rural,Dirt,20,15,479,Thunderstorm,Dawn,11.12,Extreme
SC2446,Urban,Asphalt,6,4,149,Mist,Dusk,11.56,Moderate
SC2447,Rural,Asphalt,9,1,189,Rainy,Night_Dark,2.8,Low
SC2448,Rural,Gravel,12,5,147,Foggy,Dawn,11.19,Moderate
SC2449,Rural,Dirt,12,11,248,Foggy,Night_Streetlights,5.96,Severe
SC2450,Rural,Mud,17,9,103,Drizzle,Night_Dark,5.27,Severe
SC2451,Rural,Mud,8,1,114,Drizzle,Dawn,9.22,Low
SC2452,Urban,Concrete,16,7,428,Thunderstorm,Night_Streetlights,11.29,Severe
SC2453,Rural,Asphalt,20,2,54,Clear,Dawn,8.83,Moderate
SC2454,Urban,Asphalt,17,6,357,Thunderstorm,Night_Dark,5.14,Severe
SC2455,Urban,Dirt,13,5,47,Clear,Night_Dark,7.99,Moderate
SC2456,Rural,Dirt,5,4,83,Clear,Dawn,8.51,Low
SC2457,Urban,Gravel,13,2,92,Drizzle,Night_Dark,4.93,Low
SC2458,Rural,Dirt,18,13,143,Mist,Dusk,6.1,Extreme
SC2459,Rural,Gravel,5,2,160,Drizzle,Daylight,6.24,Low
SC2460,Rural,Gravel,15,0,396,Thunderstorm,Night_Streetlights,6.51,Moderate
SC2461,Rural,Gravel,5,3,83,Cloudy,Daylight,4.43,Low
SC2462,Rural,Gravel,17,4,468,Thunderstorm,Night_Streetlights,8.34,Severe
SC2463,Rural,Dirt,6,0,130,Mist,Dusk,8.33,Low
SC2464,Rural,Mud,5,5,158,Cloudy,Dawn,3.6,Moderate
SC2465,Urban,Concrete,14,2,165,Cloudy,Daylight,6.28,Moderate
SC2466,Rural,Dirt,9,5,97,Drizzle,Night_Streetlights,5.9,Moderate
SC2467,Urban,Asphalt,8,1,145,Cloudy,Dusk,11.11,Low
SC2468,Rural,Mud,17,1,101,Foggy,Night_Dark,9.6,Low
SC2469,Urban,Mud,17,15,91,Clear,Night_Streetlights,6.95,Extreme
SC2470,Urban,Mud,10,9,141,Cloudy,Dawn,6.44,Moderate
SC2471,Rural,Asphalt,18,8,162,Rainy,Daylight,8.39,Severe
SC2472,Urban,Dirt,10,0,102,Cloudy,Dawn,7.29,Low
SC2473,Rural,Concrete,18,11,178,Drizzle,Daylight,10.66,Severe
SC2474,Urban,Mud,16,5,214,Rainy,Night_Dark,11.83,Moderate
SC2475,Urban,Mud,8,8,139,Drizzle,Daylight,7.03,Moderate
SC2476,Rural,Gravel,6,0,423,Thunderstorm,Dusk,11.45,Moderate
SC2477,Rural,Gravel,14,10,139,Mist,Dusk,5.39,Severe
SC2478,Urban,Concrete,8,2,491,Thunderstorm,Dawn,3.94,Moderate
SC2479,Rural,Dirt,20,19,437,Thunderstorm,Night_Dark,10.16,Extreme
SC2480,Rural,Asphalt,11,3,290,Rainy,Night_Streetlights,4.93,Moderate
SC2481,Rural,Concrete,11,8,147,Cloudy,Dawn,8.85,Moderate
SC2482,Rural,Asphalt,6,6,97,Drizzle,Dawn,8.07,Moderate
SC2483,Urban,Dirt,13,5,432,Thunderstorm,Dawn,8.35,Severe
SC2484,Rural,Asphalt,15,4,168,Foggy,Daylight,8.24,Moderate
SC2485,Rural,Concrete,14,0,259,Thunderstorm,Daylight,10.58,Moderate
SC2486,Urban,Asphalt,19,15,144,Mist,Night_Streetlights,4.87,Extreme
SC2487,Rural,Asphalt,13,4,145,Drizzle,Daylight,11.17,Moderate
SC2488,Rural,Gravel,6,6,216,Drizzle,Night_Streetlights,4.1,Moderate
SC2489,Rural,Mud,20,19,159,Mist,Dawn,4.17,Extreme
SC2490,Urban,Mud,12,10,76,Clear,Dusk,3.23,Moderate
SC2491,Rural,Mud,13,13,237,Foggy,Night_Dark,9.35,Extreme
SC2492,Rural,Mud,9,9,115,Foggy,Night_Dark,5.06,Moderate
SC2493,Rural,Gravel,20,3,170,Foggy,Daylight,10.4,Moderate
SC2494,Rural,Concrete,6,6,142,Rainy,Daylight,10.62,Moderate
SC2495,Rural,Mud,10,4,96,Mist,Dusk,11.05,Moderate
SC2496,Urban,Mud,10,8,160,Foggy,Night_Streetlights,4.38,Moderate
SC2497,Urban,Asphalt,20,0,50,Clear,Night_Dark,11.2,Low
SC2498,Urban,Concrete,6,5,104,Cloudy,Night_Dark,3.68,Moderate
SC2499,Urban,Asphalt,5,1,308,Thunderstorm,Dawn,3.76,Moderate
SC2500,Urban,Asphalt,17,14,55,Clear,Night_Dark,5.79,Severe
SC2501,Urban,Asphalt,20,12,131,Foggy,Night_Dark,2.11,Severe
SC2502,Rural,Asphalt,17,2,123,Cloudy,Dusk,2.62,Moderate
SC2503,Rural,Concrete,7,0,203,Drizzle,Daylight,4.76,Low
SC2504,Urban,Mud,14,6,130,Cloudy,Dusk,10.32,Moderate
SC2505,Urban,Asphalt,5,3,96,Clear,Daylight,6.04,Low
SC2506,Urban,Concrete,15,12,192,Drizzle,Dusk,10.34,Severe
SC2507,Urban,Gravel,18,13,194,Mist,Dawn,8.68,Extreme
SC2508,Rural,Dirt,5,5,50,Clear,Dawn,11.16,Low
SC2509,Urban,Gravel,12,4,80,Mist,Dawn,10.08,Moderate
SC2510,Rural,Mud,13,12,79,Clear,Night_Streetlights,6.69,Severe
SC2511,Urban,Mud,11,6,187,Drizzle,Night_Dark,7.48,Moderate
SC2512,Urban,Gravel,17,5,219,Rainy,Night_Dark,8.07,Moderate
SC2513,Urban,Asphalt,8,7,235,Foggy,Night_Streetlights,11.95,Moderate
SC2514,Urban,Dirt,16,13,126,Drizzle,Dawn,5.63,Severe
SC2515,Rural,Asphalt,12,2,125,Rainy,Dawn,11.43,Moderate
SC2516,Rural,Concrete,19,16,153,Mist,Dusk,7.59,Extreme
SC2517,Rural,Concrete,7,0,97,Clear,Dusk,11.44,Low
SC2518,Rural,Mud,19,11,135,Cloudy,Dawn,7.1,Severe
SC2519,Rural,Asphalt,14,11,143,Rainy,Night_Streetlights,8.71,Severe
SC2520,Rural,Concrete,10,1,104,Drizzle,Night_Streetlights,7.42,Low
SC2521,Urban,Mud,17,4,191,Drizzle,Dawn,4.66,Moderate
SC2522,Urban,Concrete,15,2,215,Foggy,Night_Streetlights,2.53,Moderate
SC2523,Rural,Gravel,8,8,168,Drizzle,Daylight,8.81,Moderate
SC2524,Rural,Gravel,15,13,449,Thunderstorm,Dawn,7.06,Extreme
SC2525,Urban,Asphalt,20,0,54,Cloudy,Dusk,11.38,Low
SC2526,Urban,Asphalt,12,11,195,Mist,Night_Streetlights,5.42,Severe
SC2527,Urban,Gravel,11,2,191,Rainy,Daylight,10.48,Moderate
SC2528,Urban,Dirt,15,8,101,Foggy,Daylight,2.58,Moderate
SC2529,Urban,Dirt,19,7,73,Cloudy,Dusk,3.36,Moderate
SC2530,Urban,Dirt,16,0,243,Rainy,Night_Dark,2.66,Moderate
SC2531,Urban,Gravel,16,0,78,Clear,Dawn,3.78,Low
SC2532,Urban,Dirt,15,5,359,Thunderstorm,Dawn,2.81,Severe
SC2533,Rural,Asphalt,6,6,84,Cloudy,Night_Streetlights,4.0,Moderate
SC2534,Rural,Asphalt,15,0,0,Clear,Night_Streetlights,11.57,Low
SC2535,Urban,Gravel,14,8,183,Foggy,Night_Dark,8.99,Severe
SC2536,Urban,Concrete,19,13,401,Thunderstorm,Night_Dark,7.55,Extreme
SC2537,Rural,Concrete,13,4,200,Drizzle,Daylight,9.66,Moderate
SC2538,Urban,Dirt,9,7,151,Foggy,Night_Dark,10.05,Moderate
SC2539,Urban,Mud,6,2,135,Cloudy,Dawn,2.45,Low
SC2540,Rural,Gravel,7,7,125,Cloudy,Daylight,4.13,Moderate
SC2541,Rural,Gravel,12,5,118,Drizzle,Night_Dark,6.21,Moderate
SC2542,Rural,Asphalt,18,1,440,Thunderstorm,Dusk,6.29,Moderate
SC2543,Urban,Concrete,14,14,149,Mist,Dusk,7.03,Extreme
SC2544,Rural,Mud,12,6,126,Cloudy,Dusk,6.06,Moderate
SC2545,Urban,Concrete,6,3,193,Drizzle,Dusk,11.27,Moderate
SC2546,Rural,Asphalt,15,11,100,Drizzle,Night_Streetlights,5.64,Severe
SC2547,Urban,Dirt,10,0,58,Cloudy,Night_Dark,7.41,Low
SC2548,Rural,Gravel,20,20,89,Clear,Dawn,5.09,Extreme
SC2549,Urban,Asphalt,7,1,168,Cloudy,Dawn,9.79,Low
SC2550,Urban,Dirt,9,5,175,Foggy,Dawn,9.04,Moderate
SC2551,Rural,Dirt,10,10,3,Clear,Daylight,6.06,Moderate
SC2552,Rural,Mud,13,11,71,Cloudy,Dusk,8.83,Severe
SC2553,Urban,Asphalt,10,7,195,Mist,Daylight,5.14,Moderate
SC2554,Rural,Mud,5,1,470,Thunderstorm,Dawn,6.18,Moderate
SC2555,Urban,Asphalt,15,6,126,Drizzle,Dawn,11.07,Moderate
SC2556,Rural,Gravel,15,1,232,Rainy,Night_Dark,4.83,Moderate
SC2557,Urban,Dirt,11,2,368,Thunderstorm,Night_Streetlights,7.95,Moderate
SC2558,Rural,Asphalt,16,0,196,Mist,Night_Dark,4.31,Moderate
SC2559,Urban,Asphalt,14,10,79,Clear,Night_Streetlights,4.16,Severe
SC2560,Urban,Gravel,8,0,121,Cloudy,Night_Dark,5.48,Low
SC2561,Urban,Asphalt,14,1,138,Rainy,Dawn,7.43,Low
SC2562,Urban,Mud,10,8,141,Cloudy,Dusk,5.46,Moderate
SC2563,Rural,Concrete,15,4,85,Mist,Night_Dark,5.61,Moderate
SC2564,Urban,Asphalt,20,18,73,Clear,Night_Streetlights,2.13,Extreme
SC2565,Rural,Asphalt,6,0,239,Foggy,Night_Streetlights,5.87,Low
SC2566,Rural,Dirt,12,7,208,Drizzle,Dawn,4.67,Moderate
