scenario_id,road_environment,road_type,weather,lighting,vehicle_speed,true_depth,water_depth,true_ntu,ntu,severity_level,severity_score,lidar,ultrasonic,surface_echo,bottom_echo,radar,snr,rcs,clutter_probability,imu_pitch,imu_roll,imu_acceleration,water_state,water_contact,R_lidar,R_ultrasonic,R_radar,R_imu,R_water,scene_complexity,measurement_spread,measurement_consistency,sensor_agreement,W_lidar,W_ultrasonic,W_radar,fusion_entropy,fusion_confidence,effective_sensor_count,dominant_sensor,dominance_ratio,water_depth_estimate,fusion_depth_linear
SC03019,Urban,Asphalt,Mist,Night_Streetlights,31.73,12.51,3.96,107.86,108.26,3,0.75,12.75,12.42,0.292,0.676,12.77,26.59,0.8535083103545701,0.151,-11.857,-2.171,7.763,Flooded Pothole,True,0.4795607316667282,0.4838322508274031,0.7243008227051451,0.892,0.95,0.2416848298662741,0.1965536398374074,0.9874690817774856,0.9874690817774856,0.2773133547307602,0.2805555710569526,0.4421310742122872,1.0731103734313931,0.7564542047916688,2.8482399755376497,radar,1.5850715240552664,9.561,12.666259283035451
SC03020,Urban,Gravel,Clear,Daylight,22.77,8.8,0.0,27.42,34.21,2,0.5,8.62,8.86,0.0,1.0,8.82,31.69,1.0,0.057,-1.775,3.187,9.779,Dry,False,0.9000474927279534,0.879999999362,0.9185252213701856,0.871,0.98,0.0345324736795413,0.128582010146573,0.9881660422847448,0.9881660422847448,0.3332457240807514,0.3249412916052669,0.3418129843139816,1.0983987861525786,0.9527324670732938,2.998719500108877,radar,1.0386500376543484,0.0,8.766348506848061
SC03021,Urban,Asphalt,Thunderstorm,Night_Dark,21.98,9.55,2.12,377.86,383.66,2,0.5,9.78,9.9,0.234,0.747,9.66,26.54,0.918696005229808,0.169,-3.27,2.617,8.741,Shallow Puddle,True,0.3123695992475472,0.5444570744679543,0.7198694965617858,0.932,0.9,0.3332971135580773,0.1200000000000001,0.9900810090948792,0.9900810090948792,0.1923878258894855,0.3395564590017561,0.4680557151087584,1.0391946318594876,0.7025804846798497,2.692603135158701,radar,1.7597922504335008,9.025,9.76458008926716
SC03022,Urban,Concrete,Cloudy,Dusk,41.96,12.16,0.0,65.92,67.95,3,0.75,11.6,12.32,0.0,1.0,11.99,29.67,1.0,0.064,21.631,-2.67,10.056,Dry,False,0.8566706886415512,0.879999999362,0.9105900390700724,0.857,0.98,0.0553949005591508,0.3604164258188023,0.9760052111759134,0.9760052111759134,0.3218526294164047,0.3319682425551435,0.3461791280284518,1.0981650680921835,0.9415310163365642,2.997314246289334,radar,1.0589418076651955,0.0,11.9740269945708
SC03023,Urban,Asphalt,Cloudy,Night_Streetlights,44.22,7.68,0.0,82.0,83.22,2,0.5,8.08,7.7,0.0,1.0,7.75,29.96,1.0,0.067,-6.892,-1.107,10.456,Dry,False,0.8376375421994104,0.879999999362,0.9092873785517468,0.825,0.98,0.0585644491818018,0.2064784088793143,0.978957744513457,0.978957744513457,0.3165080607701063,0.3348396585774556,0.348652280652438,1.0978301915404318,0.9379207034592604,2.995327029603998,radar,1.0705565408307665,0.0,7.837705677125262
SC03024,Urban,Asphalt,Cloudy,Daylight,42.13,16.22,0.0,67.37,67.21,3,0.75,16.25,16.19,0.0,1.0,16.03,28.85,1.0,0.063,-14.798,10.205,8.349,Dry,False,0.8576024478086044,0.879999999362,0.9092980709861004,0.837,0.98,0.0525151254379036,0.113724814061546,0.9942856215410588,0.9942856215410588,0.322322146095633,0.3320375186516651,0.3456403352527019,1.0982014131083422,0.9420880496044236,2.997532542033327,radar,1.0564231075738004,0.0,16.154036875125307
SC03025,Urban,Concrete,Cloudy,Night_Dark,37.16,12.18,0.0,67.6,68.82,3,0.75,12.09,12.16,0.0,1.0,12.14,28.7,1.0,0.064,-5.058,-1.863,10.273,Dry,False,0.8555763566674114,0.879999999362,0.9082737270585874,0.88,0.98,0.052674445574423,0.0360555127546401,0.9975789012637388,0.9975789012637388,0.3218791273321729,0.3324701559089298,0.3456507167588972,1.0981872537017938,0.9416383505073024,2.997449214078403,radar,1.0564715989166344,0.0,12.130555446751568
SC03026,Urban,Asphalt,Cloudy,Night_Dark,42.21,7.32,0.0,103.07,100.6,2,0.5,7.2,7.32,0.0,1.0,7.37,29.73,1.0,0.07,18.63,-1.612,7.503,Dry,False,0.8164204426632691,0.879999999362,0.9069123492595668,0.837,0.98,0.0640401929889562,0.087368949480541,0.9903180756828176,0.9903180756828176,0.3105982075446518,0.3382016523512309,0.3512001401041172,1.0973128255632478,0.9332738836614296,2.992281625659319,radar,1.0826147223872524,0.0,7.300288222099848
SC03027,Urban,Asphalt,Clear,Night_Streetlights,26.43,15.83,0.0,20.46,15.31,2,0.5,15.39,16.22,0.0,1.0,15.71,29.22,1.0,0.053,20.78,5.069,7.684,Dry,False,0.9251541314867386,0.879999999362,0.9165447896229064,0.916,0.98,0.0342451126111697,0.4186088070422462,0.9787905685724054,0.9787905685724054,0.3405052338171125,0.3218211260521776,0.3376736401307099,1.0983064210395257,0.955800948448614,2.998175861809716,lidar,1.0326245219106192,0.0,15.765167099465137
SC03028,Urban,Asphalt,Cloudy,Dawn,27.45,8.38,1.19,98.35,100.94,2,0.5,8.55,8.34,0.2,0.789,8.41,28.66,0.9535151168532064,0.094,6.222,3.066,8.548,Shallow Puddle,True,0.5083456326134408,0.5819826671256714,0.781531747274686,0.911,0.9,0.1783790874234824,0.1069267662156367,0.9897536625619456,0.9897536625619456,0.2645836690555503,0.306628464286149,0.4287878666583006,1.077355573554073,0.7971744157040531,2.874516701901824,radar,1.5013261855917133,8.708,8.425577721167747
SC03029,Urban,Dirt,Clear,Daylight,32.22,8.77,0.0,17.75,16.19,2,0.5,8.85,8.93,0.0,1.0,8.77,29.98,1.0,0.053,13.368,0.79,7.749,Dry,False,0.923972106137839,0.879999999362,0.918211193384883,0.749,0.98,0.0253411987731901,0.08,0.9926733164397636,0.9926733164397636,0.3400200774151018,0.321799797366383,0.3381801252185151,1.098308720677772,0.9576482074455884,2.9981900551169764,lidar,1.0303952159100178,0.0,8.848689573771829
SC03030,Urban,Concrete,Mist,Night_Streetlights,35.48,9.59,1.33,107.31,112.65,2,0.5,10.04,9.76,0.205,0.782,9.67,27.08,0.9481903554461376,0.099,-15.994,4.166,7.613,Shallow Puddle,True,0.4974023218916478,0.5760790522490713,0.7729230389616811,0.888,0.9,0.1943665109505691,0.1929594085120836,0.9842147552436982,0.9842147552436982,0.2622335550512988,0.3076748916549187,0.4300915532937827,1.0765575894099448,0.7900059196979385,2.870189751057992,radar,1.509335598649169,8.757,9.794717155617924
SC03031,Urban,Concrete,Clear,Daylight,33.71,14.22,1.79,32.25,33.51,3,0.75,14.63,12.9,0.222,0.761,14.33,26.25,0.9309031826219284,0.093,-5.652,7.199,8.56,Shallow Puddle,True,0.5608580678503381,0.5572327707936576,0.7716830852970983,0.895,0.9,0.1850368328216585,0.9244638085578762,0.9486800658929052,0.9486800658929052,0.2911602790780481,0.2896007694998863,0.4192389514220656,1.0825959544722168,0.802104483616517,2.903564952415272,radar,1.4437571267810765,8.916,14.003218983338575
SC03032,Rural,Asphalt,Cloudy,Night_Dark,61.0,7.56,2.24,82.44,81.73,2,0.5,7.72,6.0,0.238,0.742,7.54,28.51,0.914296830869581,0.111,6.867,-5.858,8.068,Shallow Puddle,True,0.5145725462655785,0.540116774024449,0.7644867890999093,0.669,0.9,0.2115290550914884,0.9453747052536012,0.9017765303367464,0.9017765303367464,0.276191587901507,0.2915285714221217,0.4322798406763712,1.0772533286436576,0.7832424728609466,2.8724360197043954,radar,1.5228623947046678,9.062,7.140760485832204
SC03033,Rural,Gravel,Clear,Night_Dark,65.05,10.12,0.0,78.6,81.82,2,0.5,9.79,10.22,0.0,1.0,10.02,27.58,1.0,0.066,9.23,5.581,5.594,Dry,False,0.8393672209174191,0.879999999362,0.9036408620838416,0.337,0.98,0.0668268472876205,0.2151743479135008,0.9827513762382044,0.9827513762382044,0.317713906558215,0.3353707447018046,0.3469153487399805,1.097961248054505,0.93585060791333,2.996111747918144,radar,1.0623901451966509,0.0,10.013999950431971
SC03034,Urban,Asphalt,Mist,Night_Streetlights,27.73,15.68,0.0,143.04,141.2,3,0.75,16.19,15.78,0.0,1.0,15.68,29.37,1.0,0.078,6.918,1.844,9.697,Dry,False,0.7686710861721575,0.879999999362,0.9010550341285266,0.91,0.98,0.0864028025038766,0.2702468007827915,0.986298078698881,0.986298078698881,0.2970501896663436,0.3459345744511951,0.3570152358824613,1.0955045201983342,0.920254447541027,2.9817864406508336,radar,1.1104936098177527,0.0,15.866089054174957
SC03035,Urban,Concrete,Clear,Night_Dark,46.81,11.07,0.0,29.24,27.29,3,0.75,11.11,10.91,0.0,1.0,11.03,29.68,1.0,0.055,3.088,10.202,8.678,Dry,False,0.9091719779510088,0.879999999362,0.9163185882709076,0.831,0.98,0.0316169979774955,0.1006644591369429,0.992594537168903,0.992594537168903,0.3361339653161316,0.3240156881115497,0.3398503465723188,1.098405801714117,0.9542441832717644,2.998766305920558,radar,1.029616072073026,0.0,11.018008834651903
SC03036,Rural,Gravel,Clear,Dawn,58.07,17.2,0.0,19.8,13.04,3,0.75,16.94,17.26,0.0,1.0,17.2,29.54,1.0,0.053,56.578,-14.563,4.953,Dry,False,0.92820912649344,0.879999999362,0.9172809070234396,0.418,0.98,0.0272542134238308,0.1700980109623073,0.9919590844580144,0.9919590844580144,0.3413010454306227,0.3213495869339851,0.3373493676353921,1.098275671415317,0.9576801398541523,2.997992336163009,lidar,1.036288407813585,0.0,17.13054270340408
SC03037,Urban,Asphalt,Drizzle,Night_Dark,30.02,4.76,1.76,155.07,150.51,2,0.5,5.6,3.45,0.221,0.763,4.69,27.94,0.9320209369595468,0.115,-0.268,1.633,9.561,Shallow Puddle,True,0.4637208757213768,0.5586055385494377,0.7625446177825278,0.9,0.9,0.2452876605141595,1.0792126759818934,0.8386475971727184,0.8386475971727184,0.2521629980239818,0.3081922910715156,0.4396447109045026,1.0714467113779556,0.7678680247814473,2.842070644578752,radar,1.5691641337501785,8.905,4.537309887273144
SC03038,Urban,Concrete,Cloudy,Night_Streetlights,34.34,15.73,0.0,84.69,86.98,3,0.75,15.2,15.73,0.0,1.0,15.87,32.64,1.0,0.067,-14.485,-4.536,10.694,Dry,False,0.8330073689094062,0.879999999362,0.9133229998854688,0.893,0.98,0.0613714690027121,0.353411940941446,0.981838527346108,0.981838527346108,0.3145956207509221,0.334894764959647,0.3505096142894308,1.0976367033133256,0.93712632248652,2.994174253996092,radar,1.07933734509366,0.0,15.612335667002531
SC03039,Rural,Concrete,Thunderstorm,Daylight,44.12,13.95,4.81,341.62,340.97,3,0.75,14.08,12.2,0.314,0.647,14.12,25.66,0.8249768117600328,0.214,-8.481,-0.794,6.866,Flooded Pothole,True,0.3214412958777435,0.4610124486754252,0.6754292587162612,0.822,0.95,0.3851076521767963,1.0971478174491045,0.93762795941432,0.93762795941432,0.2134000418118766,0.3093985426908261,0.4772014154972972,1.0456195964229418,0.6787113455635512,2.710113566722398,radar,1.8255650632619669,9.768999999999998,13.517418796361138
SC03040,Urban,Concrete,Drizzle,Night_Dark,27.97,15.73,0.0,176.59,171.53,3,0.75,16.28,15.78,0.0,1.0,15.8,29.61,1.0,0.084,-6.539,4.699,8.027,Dry,False,0.7346172317827925,0.879999999362,0.8977802752815026,0.918,0.98,0.0991880017405702,0.2830783166074959,0.9857188689238046,0.9857188689238046,0.2870949971298605,0.3514504613192645,0.361454541550875,1.0936079531925182,0.9112781339684812,2.970970500948168,radar,1.1321184318736837,0.0,15.93077658939595
SC03041,Urban,Concrete,Clear,Daylight,46.95,12.06,0.0,18.64,15.49,3,0.75,12.52,12.02,0.0,1.0,12.02,29.88,1.0,0.053,-16.374,-3.315,11.084,Dry,False,0.924912249543351,0.879999999362,0.9180076969558848,0.83,0.98,0.0296692141186182,0.2886751345948129,0.9810259812939528,0.9810259812939528,0.3402699539296184,0.3216800992364358,0.3380499468339458,1.0983012828319745,0.956874909655954,2.9981456977363474,lidar,1.031542995367187,0.0,12.190134976964808
SC03042,Urban,Concrete,Cloudy,Night_Dark,43.44,12.28,0.0,66.44,67.41,3,0.75,11.9,12.2,0.0,1.0,12.21,31.27,1.0,0.063,33.674,7.28,8.022,Dry,False,0.8573505350346132,0.879999999362,0.9141055460724594,0.849,0.98,0.0495432410876516,0.1761628034896507,0.988255545507392,0.988255545507392,0.3216125018894107,0.3314020293704346,0.3469854687401546,1.098122326690382,0.9432262285439929,2.9970554952423503,radar,1.062718981366804,0.0,12.106986104120578
SC03043,Rural,Gravel,Thunderstorm,Night_Streetlights,43.54,5.54,2.65,271.33,266.9,2,0.5,4.22,5.36,0.252,0.725,6.19,27.57,0.899424648075924,0.156,-5.545,-2.21,9.525,Shallow Puddle,True,0.3763272945294193,0.5252463625715861,0.7295193199148776,0.604,0.9,0.3118130461480974,0.9890567897412836,0.8668319418924829,0.8668319418924829,0.223127154418147,0.3165041578011535,0.4603686877806995,1.0559268069664922,0.7235424182048438,2.763194728742591,radar,1.7062341541511743,9.191,5.487741054821294
SC03044,Urban,Concrete,Clear,Daylight,28.61,13.58,0.0,42.08,44.76,2,0.5,13.6,13.57,0.0,1.0,14.12,32.1,1.0,0.059,15.629,9.055,7.119,Dry,False,0.8862867755908239,0.879999999362,0.9177876732048084,0.916,0.98,0.0422873479531207,0.3092463958291722,0.981984756551598,0.981984756551598,0.3294086637945554,0.3268902181450921,0.3437011180603523,1.0983668268690798,0.949221931487373,2.998521059927346,radar,1.0473920572392847,0.0,13.76891787484703
SC03045,Urban,Concrete,Thunderstorm,Daylight,31.17,7.7,0.0,338.25,341.35,2,0.5,7.18,7.63,0.0,1.0,7.58,31.83,1.0,0.118,11.986,-1.58,8.044,Dry,False,0.5676587816261334,0.879999999362,0.8798770804262924,0.906,0.98,0.175019570223742,0.2466441431158125,0.97372582860059,0.97372582860059,0.2361411249041281,0.3801063209820274,0.3837525541138444,1.0760488344050982,0.8590167915364598,2.8776194304446348,radar,1.2454495565844268,0.0,7.5045488660874495
SC03046,Rural,Mud,Clear,Daylight,41.91,14.75,0.0,15.3,13.27,2,0.5,14.5,14.8,0.0,1.0,14.74,30.44,1.0,0.053,24.486,15.692,5.465,Dry,False,0.9278992017133066,0.879999999362,0.9190909819247384,0.525,0.98,0.0254309797586181,0.1587450786638757,0.9912479280794056,0.9912479280794056,0.3409734620118889,0.3211582031389018,0.3378683348492091,1.0982695739136017,0.9582400748531194,2.997956848036277,lidar,1.0347791548782983,0.0,14.67743586130548
SC03047,Urban,Asphalt,Cloudy,Night_Streetlights,28.23,11.57,0.0,129.39,138.84,2,0.5,11.99,11.57,0.0,1.0,11.39,29.25,1.0,0.078,-2.14,-0.344,9.781,Dry,False,0.7713781865407812,0.879999999362,0.9007795554066652,0.908,0.98,0.0874257517828643,0.3078960863668128,0.978876755327764,0.978876755327764,0.2978896719924432,0.3455707408185024,0.3565395871890544,1.0956457172569558,0.9204826369624004,2.982600663582854,radar,1.10819431961761,0.0,11.630936536542798
SC03048,Urban,Asphalt,Mist,Dawn,33.21,14.81,0.0,112.92,116.48,3,0.75,14.31,15.13,0.0,1.0,14.81,30.07,1.0,0.073,-11.743,2.333,8.648,Dry,False,0.7974443344644724,0.879999999362,0.9056967841867828,0.885,0.98,0.0758055979364405,0.4132795663954366,0.9776342890066226,0.9776342890066226,0.3050848596736018,0.3410643520349249,0.3538507882914731,1.0966721563122162,0.927729106971934,2.9885355811809102,radar,1.0952602955429973,0.0,14.766598162814374
SC03049,Urban,Mud,Cloudy,Daylight,27.96,10.18,0.0,65.06,61.73,2,0.5,10.36,10.01,0.0,1.0,10.42,31.98,1.0,0.062,10.486,4.727,7.808,Dry,False,0.8645296743126758,0.879999999362,0.91572558582869,0.773,0.98,0.0483608750744406,0.2214347157365649,0.9826887812887948,0.9826887812887948,0.3234565968437516,0.3301706294845112,0.3463727736717372,1.0981976665689883,0.9446957078546534,2.9975038620181955,radar,1.0598480593179058,0.0,10.265222646100725
SC03050,Rural,Concrete,Cloudy,Daylight,45.9,9.87,0.0,77.17,82.09,2,0.5,9.34,9.9,0.0,1.0,10.01,30.89,1.0,0.066,-9.594,7.42,9.218,Dry,False,0.8390333999082524,0.879999999362,0.9116042819531784,0.811,0.98,0.0606012047385172,0.3593048844644337,0.9707895682086134,0.9707895682086134,0.3165818061698152,0.3342920075635971,0.3491261862665876,1.0978144081744916,0.9379953268180032,2.995229077019369,radar,1.0727922337601106,0.0,9.761118069034229
SC03051,Urban,Asphalt,Cloudy,Dawn,24.48,10.52,0.0,58.41,53.4,2,0.5,10.29,10.45,0.0,1.0,10.45,32.29,1.0,0.061,13.208,0.623,8.448,Dry,False,0.8751516014707714,0.879999999362,0.9167454739893496,0.923,0.98,0.0420203553454054,0.0923760430703402,0.9927975491697264,0.9927975491697264,0.3263980547145616,0.3285790820882928,0.3450228631971457,1.098302956360656,0.947600211593554,2.9981350451476403,radar,1.0535417003416494,0.0,10.397776311245671
SC03052,Rural,Concrete,Rainy,Daylight,52.51,18.4,7.17,291.64,282.03,3,0.75,19.22,18.45,0.367,0.581,17.94,20.57,0.7506618461940707,0.25,-50.05,9.412,7.127,Flooded Pothole,True,0.3452616735651365,0.4096914129197399,0.6086721892899307,0.768,0.95,0.4072157925043495,0.6443860126766656,0.9723997093603882,0.9723997093603882,0.2449673673118902,0.2937950401671671,0.4612375925209426,1.0613651100307315,0.6717087127391246,2.785013758525151,radar,1.7122114910630977,10.257,18.403393700644475
SC03053,Rural,Asphalt,Mist,Daylight,44.47,17.77,6.99,83.38,90.93,3,0.75,18.06,16.93,0.363,0.586,18.49,22.84,0.7560861154230696,0.208,23.472,7.94,11.121,Flooded Pothole,True,0.476073597795258,0.4134380491988322,0.6565741776227256,0.796,0.95,0.3092107417643343,0.8057501680628631,0.9644085498598488,0.9644085498598488,0.3017924344035056,0.2603745447480108,0.4378330208484834,1.0735350079423496,0.7246341656182544,2.8524865301665936,radar,1.5576618232104311,10.223,17.954044963399596
SC03054,Urban,Asphalt,Cloudy,Daylight,32.62,8.08,0.0,132.24,135.65,2,0.5,7.72,8.17,0.0,1.0,8.11,30.78,1.0,0.077,-7.737,0.183,7.831,Dry,False,0.7750506598521208,0.879999999362,0.9044316403255568,0.888,0.98,0.0823875811601585,0.2443358344574123,0.9756693226809702,0.9756693226809702,0.2985494258778624,0.3444945986086706,0.356955975513467,1.0957280119557002,0.922528583559399,2.983063448896053,radar,1.1102069591499095,0.0,8.014235399824154
SC03055,Rural,Asphalt,Clear,Daylight,61.42,11.72,0.0,78.82,75.4,3,0.75,11.77,11.6,0.0,1.0,11.47,31.5,1.0,0.065,-32.851,6.034,7.722,Dry,False,0.8473386128912765,0.879999999362,0.9131686416512252,0.665,0.98,0.0527456621776619,0.1504437879519562,0.9895334818184942,0.9895334818184942,0.3188330707944204,0.3329314885208834,0.3482354406846961,1.0979637313554838,0.9410001836473538,2.996112616717145,radar,1.0685927478151258,0.0,11.60893101474604
SC03056,Urban,Asphalt,Thunderstorm,Daylight,17.27,10.72,0.0,251.73,244.22,2,0.5,10.79,10.77,0.0,1.0,10.77,29.58,1.0,0.099,-1.344,1.858,9.361,Dry,False,0.6583922185710338,0.879999999362,0.8882062062695125,0.947,0.98,0.1268702400292859,0.0115470053837922,0.9991259032459706,0.9991259032459706,0.2644942044799515,0.3645421994242623,0.3709635960957863,1.0874911554105489,0.8897969050301313,2.9371837235673666,radar,1.1794662241872258,0.0,10.7752898840896
SC03057,Urban,Asphalt,Clear,Daylight,32.85,17.15,0.0,47.08,48.44,3,0.75,17.31,17.26,0.0,1.0,17.34,30.35,1.0,0.06,12.704,-0.835,9.303,Dry,False,0.8815292850122636,0.879999999362,0.9144804893246884,0.887,0.98,0.0384995012069921,0.0404145188432727,0.9980965802268916,0.9980965802268916,0.3285552697442313,0.328028074167706,0.3434166560880627,1.0983844394472857,0.948918307889214,2.998626787280641,radar,1.0460717874472207,0.0,17.303901095974258
SC03058,Rural,Asphalt,Clear,Dawn,71.63,11.45,0.0,65.6,65.92,3,0.75,11.12,11.52,0.0,1.0,11.53,29.71,1.0,0.063,0.551,-2.434,7.472,Dry,False,0.8592288160465976,0.879999999362,0.9113094277206372,0.581,0.98,0.051505794603153,0.2338803112705301,0.9835106559649784,0.9835106559649784,0.3225203984412479,0.3315258710992635,0.3459537304594887,1.098194120040776,0.9427688679967834,2.9974869587513693,radar,1.0578876344680463,0.0,11.394451377928096
SC03059,Rural,Asphalt,Cloudy,Night_Streetlights,68.6,7.2,0.0,50.77,53.49,2,0.5,7.1,7.3,0.0,1.0,7.3,31.35,1.0,0.061,-3.485,8.272,8.254,Dry,False,0.8750362434162497,0.879999999362,0.9154967223903766,0.606,0.98,0.0430403639370429,0.1154700538379252,0.987133478769146,0.987133478769146,0.3265301258966393,0.3287646229713212,0.3447052511320395,1.0983191206070626,0.9472273554128754,2.9982327463335023,radar,1.0520616920140904,0.0,7.234693974820672
SC03060,Rural,Gravel,Foggy,Daylight,47.92,19.51,0.0,142.15,142.74,3,0.75,19.03,19.42,0.0,1.0,19.59,33.67,1.0,0.079,29.461,13.616,7.674,Dry,False,0.7669090908277202,0.879999999362,0.9066761041875324,0.547,0.98,0.0848827785236764,0.2871120571019842,0.9880279401766628,0.9880279401766628,0.2958075584534647,0.3453296741729129,0.3588627673736224,1.095249052575608,0.9208742228023444,2.980295644425845,radar,1.119456955892094,0.0,19.36564172265667
SC03061,Rural,Asphalt,Rainy,Night_Dark,59.58,15.53,3.52,137.6,135.9,3,0.75,15.84,14.31,0.279,0.691,15.19,27.81,0.8686630269309517,0.148,14.941,4.861,10.058,Flooded Pothole,True,0.4611782809517651,0.4967383976170406,0.7318941842793095,0.68,0.95,0.2528492954036144,0.7678758580222018,0.9601679790703664,0.9601679790703664,0.265585319474661,0.2880716121616933,0.4463430683636457,1.0706869296506163,0.752728328364114,2.834925542988161,radar,1.6123452732465546,9.443,15.10912743895624
SC03062,Urban,Concrete,Rainy,Daylight,22.77,7.21,3.38,195.74,184.59,2,0.5,7.1,7.15,0.275,0.696,7.44,26.25,0.8735411859788502,0.155,5.321,1.591,8.707,Flooded Pothole,True,0.4264212725382388,0.5009210656937488,0.7226956974409304,0.935,0.95,0.2687413969345484,0.1835755975068584,0.9796895521329316,0.9796895521329316,0.2507073202069367,0.2979484677243473,0.4513442120687159,1.0666677874807418,0.7414852794108757,2.814213655310472,radar,1.6452727629790314,9.404,7.268354455489581
SC03063,Urban,Gravel,Thunderstorm,Night_Streetlights,22.6,8.67,1.94,224.08,219.25,2,0.5,8.32,7.29,0.228,0.755,9.38,24.8,0.925334486321178,0.133,6.673,1.817,9.025,Shallow Puddle,True,0.4125617379957529,0.551204268107494,0.7372409694374621,0.872,0.9,0.2841420609372117,1.0450358845513397,0.9070844708419168,0.9070844708419168,0.2346824343366932,0.3193645499678741,0.4459530156954326,1.0648327393119985,0.7445636426896926,2.809433436037802,radar,1.6098021587594322,8.966999999999999,8.46376471017025
